"store","websites","attribute_set","type","category_ids","sku","has_options","name","gift_message_available","url_key","url_path","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","meta_title","meta_description","image","small_image","thumbnail","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","price","special_price","cost","weight","msrp","status","visibility","tax_class_id","is_recurring","em_featured","em_deal","em_hot","description","short_description","meta_keyword","custom_layout_update","news_from_date","news_to_date","special_from_date","special_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"admin","base","Default","simple","331,344","13133","0","大扇贝","No","13133","13133.html"," ","Use config","Use config","","","/13133/1.jpg","/13133/1.jpg","/13133/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","4.69","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","大扇贝","0","simple","",""
"admin","base","Default","simple","331,344","13135","0","大蛤蜊","No","13135","13135.html"," ","Use config","Use config","","","/13135/1.jpg","/13135/1.jpg","/13135/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","3.49","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份六只","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","大蛤蜊","0","simple","",""
"admin","base","Default","simple","331,344","13136","0","小哈利","No","13136","13136.html"," ","Use config","Use config","","","/13136/1.jpg","/13136/1.jpg","/13136/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","4.69","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","小哈利","0","simple","",""
"admin","base","Default","simple","331,344","13137","0","响螺（海螺）","No","13137","13137.html"," ","Use config","Use config","","","/13137/1.jpg","/13137/1.jpg","/13137/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","11.99","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约2.5lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","响螺（海螺）","0","simple","",""
"admin","base","Default","simple","331,344","13138","0","大生蠔","No","13138","13138.html"," ","Use config","Use config","","","/13138/1.jpg","/13138/1.jpg","/13138/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","3.49","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份一个","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","大生蠔","0","simple","",""
"admin","base","Default","simple","331,344","13139","0","生蚝肉（罐）","No","13139","13139.html"," ","Use config","Use config","","","/13139/1.jpg","/13139/1.jpg","/13139/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","10.49","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份一个","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","生蚝肉（罐）","0","simple","",""
"admin","base","Default","simple","331,344","13140","0","海瓜子","No","13140","13140.html"," ","Use config","Use config","","","/13140/1.jpg","/13140/1.jpg","/13140/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","6.39","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","海瓜子","0","simple","",""
"admin","base","Default","simple","331,344","13141","0","海胆","No","13141","13141.html"," ","Use config","Use config","","","/13141/1.jpg","/13141/1.jpg","/13141/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","9.39","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","海胆","0","simple","",""
"admin","base","Default","simple","331,344","13142","0","鳕鱼片","No","13142","13142.html"," ","Use config","Use config","","","/13142/1.jpg","/13142/1.jpg","/13142/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","10.59","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1.5lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","鳕鱼片","0","simple","",""
"admin","base","Default","simple","331,344","13143","0","龙利片","No","13143","13143.html"," ","Use config","Use config","","","/13143/1.jpg","/13143/1.jpg","/13143/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","4.69","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","龙利片","0","simple","",""
